MQ2,MQ3,MQ4,MQ6,MQ7,MQ8,MQ135
1.01466,0.9384,1.28791,0.56489,0.98178,1.98444,1.33817
1.01491,0.93853,1.28829,0.56552,0.98453,1.98356,1.33679
1.01628,0.93778,1.28941,0.56577,0.98553,1.98569,1.33817
1.01803,0.93765,1.28991,0.56564,0.98691,1.98531,1.33892
1.01866,0.93515,1.28529,0.56527,0.98653,1.98519,1.33879
1.01878,0.93703,1.28916,0.56564,0.98591,1.98656,1.33942
1.01941,0.93665,1.28941,0.56589,0.98416,1.98594,1.33917
1.01903,0.93703,1.29004,0.56552,0.98303,1.98381,1.33792
1.01903,0.9374,1.29029,0.56539,0.98228,1.98506,1.33792
1.01866,0.9364,1.28804,0.56577,0.97878,1.98406,1.33804
1.01628,0.9364,1.28704,0.56552,0.97728,1.98119,1.33567
1.01428,0.9364,1.28666,0.56577,0.97403,1.97881,1.33442
1.01303,0.9359,1.28504,0.56552,0.97115,1.97944,1.33342
1.00966,0.93153,1.28216,0.56527,0.96915,1.97631,1.33154
1.00866,0.93553,1.28254,0.56577,0.9679,1.97431,1.33117
1.00716,0.9354,1.28141,0.56527,0.96678,1.97331,1.33004
1.00516,0.9349,1.27391,0.56577,0.96553,1.97431,1.32842
1.00428,0.93428,1.27566,0.56539,0.9654,1.97381,1.32779
1.00353,0.93478,1.27916,0.56539,0.96415,1.97244,1.32704
1.00191,0.9349,1.27891,0.56552,0.96378,1.97194,1.32754
1.00103,0.93478,1.27854,0.56552,0.9599,1.97206,1.32629
0.99916,0.93378,1.27604,0.56514,0.9604,1.96956,1.32492
0.99703,0.93278,1.27304,0.56589,0.95815,1.96819,1.32442
0.99466,0.93228,1.27291,0.56602,0.9544,1.96669,1.32304
0.99178,0.93253,1.27091,0.56552,0.95178,1.96318,1.32017
0.98828,0.9319,1.26904,0.56539,0.94765,1.96193,1.31817
0.98466,0.93153,1.26541,0.56539,0.94353,1.95681,1.31629
0.98203,0.93178,1.26416,0.56514,0.93915,1.95543,1.31367
0.9779,0.93103,1.26216,0.56564,0.93553,1.95118,1.31179
0.97403,0.92903,1.25854,0.56527,0.9299,1.94906,1.30941
0.9724,0.93103,1.25829,0.56539,0.92915,1.94918,1.30791
0.9684,0.9299,1.25541,0.56577,0.92515,1.94493,1.30616
0.96428,0.9299,1.25341,0.56552,0.91678,1.94193,1.30429
0.95903,0.9294,1.24991,0.56527,0.9169,1.93893,1.30016
0.9549,0.9279,1.24654,0.56564,0.91428,1.93668,1.29804
0.9519,0.92815,1.24529,0.56564,0.91028,1.93356,1.29566
0.94778,0.9274,1.24279,0.56564,0.9079,1.93093,1.29316
0.94465,0.92703,1.24004,0.56564,0.90415,1.93043,1.29254
0.9409,0.9259,1.23754,0.56514,0.90128,1.92631,1.29091
0.93753,0.92665,1.23629,0.56489,0.89765,1.92481,1.28866
0.92503,0.92565,1.23179,0.56539,0.8954,1.92093,1.28566
0.93153,0.92553,1.23154,0.56502,0.89365,1.92018,1.28454
0.92778,0.92553,1.22991,0.56539,0.88953,1.91893,1.28341
0.92353,0.9254,1.22779,0.56552,0.88728,1.91456,1.28016
0.92065,0.9249,1.22366,0.56527,0.8839,1.91281,1.27854
0.9169,0.9244,1.22304,0.56539,0.88053,1.91131,1.27716
0.91203,0.9224,1.21829,0.56564,0.87778,1.90743,1.27304
0.9094,0.92353,1.21854,0.56539,0.87403,1.90506,1.27241
0.90515,0.92253,1.21504,0.56539,0.8714,1.90356,1.26879
0.89928,0.92278,1.21354,0.56552,0.86815,1.89993,1.26766
0.89753,0.9224,1.21166,0.56502,0.86515,1.89806,1.26691
0.8944,0.92065,1.20879,0.56527,0.86453,1.89631,1.26491
0.8934,0.9214,1.20879,0.56552,0.8654,1.89593,1.26404
0.8914,0.92178,1.20891,0.56539,0.8664,1.89668,1.26279
0.89065,0.92115,1.20904,0.56527,0.86865,1.89731,1.26316
0.8909,0.92065,1.21091,0.56539,0.87415,1.90006,1.26354
0.89178,0.92115,1.21154,0.56539,0.87915,1.90093,1.26504
0.8939,0.92053,1.21466,0.56552,0.88428,1.90293,1.26704
0.89653,0.9204,1.21679,0.56564,0.88928,1.90443,1.26879
0.89815,0.9204,1.21854,0.56552,0.8929,1.90668,1.27154
0.89953,0.9204,1.21904,0.56552,0.8954,1.90818,1.27191
0.9004,0.92015,1.22129,0.56539,0.8989,1.90856,1.27379
0.90103,0.91928,1.22129,0.56564,0.90115,1.91031,1.27516
0.9019,0.9199,1.22204,0.56539,0.9014,1.91156,1.27516
0.90215,0.9189,1.22066,0.56552,0.9019,1.90968,1.27591
0.90103,0.91915,1.22254,0.56564,0.90278,1.91106,1.27554
0.8984,0.91915,1.22204,0.56527,0.90153,1.91081,1.27629
0.89965,0.91515,1.22191,0.56527,0.89953,1.90993,1.27616
0.89765,0.9194,1.22191,0.56577,0.89903,1.90793,1.27416
0.89578,0.91578,1.21891,0.56527,0.89678,1.90706,1.27366
0.89403,0.91878,1.21866,0.56577,0.89415,1.90493,1.27229
0.89128,0.91853,1.21804,0.56527,0.89165,1.90368,1.27104
0.88953,0.91765,1.21591,0.56527,0.88953,1.90143,1.26991
0.88628,0.9174,1.21466,0.56539,0.88628,1.89956,1.26779
0.8854,0.9179,1.21404,0.56564,0.88515,1.90056,1.26754
0.88228,0.9159,1.21166,0.56502,0.8824,1.89818,1.26554
0.88028,0.91728,1.21091,0.56502,0.88015,1.89656,1.26429
0.87728,0.91665,1.20691,0.56539,0.87715,1.89481,1.26291
0.87503,0.91478,1.20629,0.56527,0.87453,1.89206,1.26229
0.87265,0.91578,1.20491,0.56564,0.8719,1.89231,1.25979
0.87028,0.91553,1.20254,0.56489,0.87103,1.88918,1.25841
0.86815,0.91515,1.20291,0.56502,0.8699,1.88943,1.25854
0.86815,0.91503,1.20079,0.56502,0.87315,1.89118,1.25841
0.86678,0.91453,1.20479,0.56552,0.87865,1.89268,1.25941
0.8684,0.9149,1.20766,0.56552,0.88515,1.89368,1.26041
0.87228,0.9154,1.20954,0.56527,0.88778,1.89868,1.26241
0.8754,0.91478,1.21204,0.56527,0.89565,1.90006,1.26516
0.8789,0.91453,1.21429,0.56527,0.9014,1.90431,1.26754
0.8834,0.91478,1.21579,0.56539,0.90753,1.90768,1.26966
0.88715,0.9144,1.22179,0.56539,0.9134,1.91081,1.27329
0.89065,0.9144,1.22529,0.56539,0.91878,1.91356,1.27616
0.89365,0.9149,1.22804,0.56539,0.92503,1.91606,1.27841
0.8974,0.91528,1.23104,0.56514,0.92903,1.92043,1.28004
0.9014,0.91503,1.23429,0.56589,0.9359,1.92256,1.28279
0.90565,0.91453,1.23504,0.56502,0.94165,1.92756,1.28616
0.90828,0.91453,1.24079,0.56489,0.94765,1.93056,1.28891
0.9134,0.91503,1.24266,0.56539,0.9499,1.93343,1.29116
0.91853,0.91415,1.24754,0.56514,0.95578,1.93556,1.29341
0.92203,0.91578,1.25104,0.56539,0.96153,1.93956,1.29766
0.92765,0.91528,1.25366,0.56552,0.9654,1.94331,1.30079
0.93165,0.91503,1.25404,0.56552,0.96978,1.94718,1.30179
0.9354,0.91503,1.25904,0.56539,0.97378,1.94881,1.29091
0.93978,0.9154,1.26079,0.56502,0.97553,1.95293,1.30854
0.94303,0.91528,1.26329,0.56539,0.97803,1.95343,1.30929
0.94603,0.91553,1.26504,0.56577,0.97865,1.95631,1.31104
0.9494,0.91603,1.26741,0.56552,0.98053,1.95643,1.31279
0.94928,0.91565,1.26816,0.56552,0.98341,1.95918,1.31367
0.9529,0.9159,1.26991,0.56514,0.98591,1.96068,1.31417
0.95828,0.91678,1.27404,0.56502,0.99341,1.96568,1.31692
0.9649,0.91678,1.27954,0.56514,1.00353,1.97381,1.32192
0.97315,0.9169,1.28429,0.56564,1.01616,1.98106,1.32617
0.98628,0.91703,1.29416,0.56564,1.03091,1.99031,1.33404
0.99991,0.91715,1.30329,0.56577,1.04803,2.00181,1.34079
1.01753,0.9174,1.31129,0.56564,1.06628,2.01294,1.35067
1.03403,0.9194,1.32642,0.56589,1.08253,2.02656,1.36067
1.04978,0.91978,1.33492,0.56539,1.09903,2.03669,1.37129
1.07341,0.9194,1.34754,0.56514,1.11178,2.04769,1.38067
1.09166,0.92103,1.35692,0.56539,1.12178,2.05981,1.38992
1.10053,0.92215,1.36029,0.56564,1.12528,2.06344,1.39417
1.11528,0.92265,1.36742,0.56527,1.13091,2.06906,1.39954
1.12928,0.92328,1.37242,0.56527,1.13341,2.07456,1.40654
1.13966,0.92403,1.37667,0.56552,1.13478,2.08006,1.41067
1.15029,0.92528,1.37979,0.56577,1.13241,2.08331,1.41392
1.15641,0.92515,1.38042,0.56564,1.12966,2.08469,1.41554
1.16216,0.92628,1.38154,0.56527,1.12603,2.08381,1.41604
1.16604,0.92365,1.38004,0.56564,1.12053,2.08269,1.41579
1.16791,0.92515,1.37554,0.56552,1.11478,2.08219,1.41479
1.16641,0.92465,1.37754,0.56539,1.10903,2.07856,1.41229
1.16729,0.92603,1.37404,0.56552,1.10191,2.07569,1.41092
1.16679,0.92628,1.37329,0.56539,1.09753,2.07531,1.40854
1.16304,0.9254,1.37004,0.56552,1.09153,2.07031,1.40492
1.15979,0.92665,1.36754,0.56502,1.08403,2.06694,1.40279
1.15629,0.92653,1.36392,0.56577,1.07653,2.06281,1.39979
1.15191,0.92528,1.35954,0.56552,1.06991,2.05831,1.39579
1.14729,0.92578,1.35692,0.56577,1.06278,2.05406,1.39167
1.14316,0.92553,1.35292,0.56527,1.05478,2.05006,1.38904
1.13728,0.92465,1.34867,0.56489,1.04778,2.04506,1.38429
1.13078,0.92353,1.34417,0.56677,1.04103,2.04169,1.37967
1.12528,0.92228,1.33854,0.56539,1.03566,2.03756,1.37629
1.12053,0.92328,1.33717,0.56539,1.03116,2.03431,1.37392
1.11766,0.92328,1.33617,0.56564,1.02941,2.03331,1.37279
1.11291,0.9229,1.33342,0.56539,1.02653,2.02931,1.36904
1.10916,0.92228,1.33117,0.56502,1.02328,2.02669,1.36642
1.10566,0.92178,1.32804,0.56527,1.02016,2.02231,1.36317
1.10191,0.9219,1.32604,0.56527,1.01616,2.02156,1.36229
1.09741,0.92115,1.32329,0.56527,1.01216,2.00806,1.35967
1.09041,0.92078,1.32004,0.56502,1.00778,2.01444,1.35642
1.08766,0.92078,1.31804,0.56527,1.00391,2.01006,1.35342
1.08378,0.92053,1.31517,0.56527,1.00003,2.00656,1.35042
1.07641,0.91953,1.31167,0.56552,0.99491,2.00394,1.34804
1.07403,0.91928,1.30754,0.56552,0.99016,1.99981,1.34579
1.07078,0.9189,1.30716,0.56539,0.98791,1.99756,1.34504
1.06403,0.91815,1.30404,0.56527,0.9824,1.99481,1.34217
1.05928,0.9169,1.30091,0.56527,0.97728,1.98881,1.33829
1.05303,0.91703,1.29716,0.56502,0.97065,1.98494,1.33454
1.04691,0.91715,1.29291,0.56527,0.96603,1.98194,1.33092
1.04078,0.91678,1.29016,0.56514,0.96065,1.97619,1.32817
1.03466,0.9159,1.28541,0.56527,0.9554,1.97369,1.32479
1.02828,0.91553,1.28204,0.56514,0.95015,1.96694,1.32154
1.02116,0.91565,1.27929,0.56514,0.94628,1.96406,1.31804
1.01728,0.91453,1.27566,0.56564,0.94253,1.96231,1.31504
1.01216,0.91378,1.27391,0.56614,0.9399,1.95856,1.31242
1.00966,0.9144,1.27341,0.56502,0.94028,1.95781,1.31167
1.00628,0.9139,1.27141,0.56527,0.9399,1.95756,1.31016
1.00328,0.91378,1.27079,0.56564,0.9414,1.95531,1.30854
1.00103,0.91378,1.27154,0.56502,0.94365,1.95543,1.30866
1.00066,0.91265,1.27104,0.56514,0.94615,1.95706,1.30816
1.00066,0.9119,1.27216,0.56564,0.94915,1.95581,1.30941
1.00016,0.9119,1.27216,0.56527,0.95153,1.95843,1.31041
1.00016,0.91165,1.27254,0.56527,0.95365,1.95106,1.30991
0.99916,0.9124,1.27404,0.56527,0.95728,1.95806,1.31104
1.00041,0.91115,1.27454,0.56502,0.9609,1.95806,1.31179
1.00141,0.91128,1.27704,0.56539,0.96453,1.96081,1.31329
1.00203,0.91203,1.27779,0.56527,0.96778,1.96056,1.31342
1.00391,0.91203,1.27916,0.56514,0.97065,1.96306,1.31492
1.00503,0.9119,1.28116,0.56539,0.97465,1.96456,1.31654
1.00603,0.91103,1.28154,0.56502,0.9769,1.96631,1.31754
1.00728,0.91003,1.28216,0.56514,0.97953,1.96794,1.32029
1.00891,0.91128,1.28416,0.56564,0.9809,1.96869,1.32117
1.00903,0.91053,1.28229,0.56527,0.9824,1.96844,1.32229
1.00941,0.9104,1.28541,0.56514,0.98265,1.97106,1.32267
1.01041,0.9099,1.28516,0.56527,0.98353,1.97131,1.32304
1.01128,0.9109,1.28829,0.56552,0.98741,1.97181,1.32292
1.01278,0.91053,1.28941,0.56527,0.99216,1.97569,1.32529
1.01516,0.9114,1.29254,0.56527,0.99578,1.97644,1.32642
1.01891,0.9104,1.29491,0.56527,1.00366,1.98106,1.33029
1.02541,0.91153,1.30029,0.56539,1.00891,1.98381,1.33267
1.03078,0.91128,1.30354,0.56489,1.01816,1.98844,1.33704
1.03616,0.91103,1.30504,0.56502,1.02266,1.99419,1.34067
1.04203,0.9119,1.30941,0.56552,1.02666,1.99756,1.34292
1.04541,0.91215,1.31279,0.56502,1.03003,2.00006,1.34567
1.04966,0.91153,1.31392,0.56514,1.02978,2.00081,1.34792
1.05166,0.9124,1.31554,0.56577,1.03016,2.00169,1.34754
1.05416,0.91178,1.31654,0.56527,1.02991,2.00331,1.34992
1.05441,0.91228,1.31692,0.56514,1.02903,2.00106,1.34942
1.05428,0.91128,1.31567,0.56577,1.02903,2.00344,1.34929
1.05491,0.91265,1.31717,0.56564,1.02728,2.00144,1.34892
1.05441,0.91165,1.31504,0.56502,1.02428,2.00144,1.34967
1.05328,0.91078,1.31429,0.56564,1.02053,2.00069,1.34292
1.04766,0.90815,1.31367,0.56502,1.01666,1.99231,1.34692
1.05003,0.91165,1.31204,0.56539,1.01291,1.99494,1.34554
1.04691,0.9109,1.30854,0.56477,1.00778,1.99419,1.34329
1.04378,0.91065,1.30666,0.56514,1.00153,1.99144,1.34167
1.04041,0.91028,1.30466,0.56514,0.99903,1.98869,1.33829
1.03628,0.91103,1.30266,0.56502,0.99328,1.98456,1.33554
1.03266,0.9104,1.29966,0.56527,0.98878,1.98019,1.33242
1.03066,0.91065,1.29804,0.56539,0.98628,1.97944,1.33254
1.02628,0.91015,1.29529,0.56477,0.98165,1.97681,1.32904
1.01941,0.90965,1.29254,0.56514,0.97778,1.97319,1.32629
1.01678,0.90853,1.28904,0.56502,0.97303,1.97131,1.32429
1.01228,0.90715,1.28729,0.56552,0.97203,1.96856,1.32242
1.01166,0.90903,1.28816,0.56527,0.97378,1.96969,1.32079
1.00903,0.90815,1.28816,0.56539,0.97903,1.97106,1.32167
1.01216,0.9049,1.28916,0.56552,0.98391,1.97369,1.32279
1.01603,0.90853,1.29291,0.56514,0.99028,1.97656,1.32479
1.01928,0.9084,1.29579,0.56539,0.99741,1.97906,1.32717
1.02316,0.90853,1.30066,0.56489,1.00653,1.98444,1.33092
1.02616,0.90903,1.30241,0.56614,1.01291,1.98806,1.33329
1.03391,0.9094,1.30891,0.56552,1.02228,1.99056,1.33704
1.04166,0.90953,1.31379,0.56502,1.03166,1.99644,1.33854
1.04866,0.9094,1.31842,0.56539,1.04041,1.99881,1.34579
1.05678,0.90978,1.32367,0.56502,1.04916,2.00856,1.35067
1.06553,0.90815,1.32729,0.56502,1.05666,2.01306,1.35567
1.07316,0.91078,1.33317,0.56539,1.06228,2.01806,1.36092
1.08053,0.91115,1.33704,0.56527,1.06766,2.02181,1.36417
1.08716,0.91103,1.34117,0.56602,1.07366,2.02569,1.36842
1.09491,0.91153,1.34379,0.56527,1.07491,2.03094,1.37217
1.09991,0.91128,1.34579,0.56514,1.07591,2.03244,1.37504
1.10128,0.91153,1.34717,0.56527,1.07716,2.03494,1.37529
1.10541,0.9104,1.34829,0.56539,1.07741,2.03419,1.37604
1.10828,0.91265,1.34954,0.56502,1.07553,2.03444,1.37604
1.11041,0.9124,1.34967,0.56514,1.07366,2.03494,1.37717
1.10891,0.9114,1.34842,0.56477,1.07116,2.03406,1.37704
1.11066,0.91015,1.34842,0.56489,1.06728,2.03369,1.37592
1.11078,0.91228,1.34579,0.56527,1.06328,2.03069,1.37529
1.10953,0.91228,1.34304,0.56489,1.05803,2.02331,1.37392
1.10653,0.91115,1.34154,0.56514,1.05378,2.02756,1.37254
1.10403,0.91128,1.33992,0.56539,1.04891,2.02544,1.36929
1.10016,0.9114,1.33817,0.56489,1.04191,2.02069,1.36642
1.09866,0.9114,1.33692,0.56477,1.03953,2.01994,1.36529
1.09528,0.91103,1.33317,0.56489,1.03416,2.01506,1.36254
1.09016,0.91065,1.33054,0.56514,1.02653,2.01269,1.35967
1.08378,0.91015,1.32292,0.56527,1.01941,2.00669,1.35504
1.07978,0.9099,1.32317,0.56477,1.01353,2.00344,1.35292
1.07278,0.90928,1.31929,0.56514,1.00816,1.99906,1.34804
1.06803,0.90903,1.31567,0.56514,1.00241,1.99456,1.34479
1.06253,0.9084,1.31292,0.56502,0.99578,1.99256,1.34254
1.05653,0.90765,1.30791,0.56464,0.99103,1.98819,1.33867
1.05041,0.90728,1.30429,0.56489,0.98653,1.98444,1.33504
1.04566,0.90753,1.30216,0.56527,0.98128,1.97919,1.33242
1.04203,0.90715,1.29591,0.56502,0.9794,1.97744,1.33104
1.03103,0.90665,1.29841,0.56552,0.97553,1.97406,1.32767
1.03291,0.90615,1.29491,0.56477,0.97253,1.97331,1.32542
1.02816,0.9059,1.29329,0.56502,0.97153,1.96919,1.32254
1.02591,0.90578,1.29191,0.56514,0.9699,1.96744,1.32079
1.02253,0.90265,1.28979,0.56489,0.96753,1.96756,1.32042
1.01953,0.90415,1.28741,0.56527,0.9674,1.96543,1.31904
1.01203,0.90403,1.28641,0.56539,0.9659,1.96381,1.31592
1.01316,0.90428,1.28529,0.56527,0.9634,1.96143,1.31529
1.01041,0.9029,1.28291,0.56539,0.96165,1.95993,1.31442
1.00666,0.90303,1.28141,0.56477,0.95965,1.95781,1.31229
1.00528,0.90328,1.28116,0.56527,0.96015,1.95743,1.31129
1.00216,0.90303,1.27966,0.56489,0.95903,1.95568,1.31054
0.99966,0.90253,1.27841,0.56514,0.9569,1.94643,1.30879
0.99666,0.90215,1.27591,0.56489,0.95265,1.95081,1.30716
0.99216,0.90153,1.27191,0.56452,0.95115,1.94906,1.30629
0.98891,0.90103,1.27166,0.56502,0.9469,1.94618,1.30466
0.98491,0.9009,1.27004,0.56477,0.9464,1.94331,1.30279
0.98165,0.90103,1.26791,0.56527,0.94415,1.94118,1.30004
0.9784,0.90015,1.26666,0.56477,0.94065,1.93968,1.29891
0.97253,0.90028,1.25979,0.56502,0.93778,1.93756,1.29754
0.96915,0.89965,1.26229,0.56502,0.93553,1.93218,1.29454
0.96815,0.89953,1.26179,0.56464,0.93403,1.93168,1.29404
0.96503,0.8994,1.26004,0.56452,0.93053,1.93143,1.29266
0.95978,0.89853,1.25679,0.56614,0.92665,1.92731,1.28929
0.95403,0.89915,1.25529,0.56477,0.92228,1.92456,1.28779
0.95153,0.89865,1.25254,0.56452,0.9194,1.92056,1.28491
0.94653,0.8984,1.25041,0.56502,0.91553,1.91781,1.28316
0.94253,0.89765,1.24616,0.56464,0.91128,1.91656,1.28091
0.93765,0.89728,1.24454,0.56539,0.90815,1.91443,1.27866
0.93265,0.89765,1.24304,0.56464,0.90553,1.90968,1.27591
0.92953,0.89678,1.23966,0.56464,0.90178,1.90718,1.27279
0.92328,0.89653,1.23741,0.56589,0.89903,1.90431,1.27016
0.92228,0.89665,1.23654,0.56464,0.8974,1.90331,1.26954
0.9189,0.89553,1.23379,0.56477,0.89365,1.90043,1.26804
0.9144,0.89365,1.23191,0.56527,0.8909,1.89918,1.26566
0.91053,0.89515,1.22966,0.56527,0.88903,1.89593,1.26354
0.9069,0.8954,1.22804,0.56489,0.88653,1.89356,1.26166
0.90303,0.89415,1.22541,0.56439,0.8849,1.89343,1.26016
0.89953,0.8939,1.22029,0.56527,0.88278,1.88981,1.25916
0.89628,0.89303,1.22241,0.56514,0.8814,1.88993,1.25716
0.89315,0.89365,1.22116,0.56552,0.8804,1.88618,1.25566
0.89065,0.89365,1.21979,0.56477,0.87903,1.88568,1.25454
0.88803,0.8934,1.21816,0.56477,0.87728,1.88518,1.25379
0.88715,0.89365,1.21804,0.56527,0.87615,1.88431,1.25391
0.88365,0.89265,1.21629,0.56527,0.87603,1.88218,1.25254
0.8809,0.8914,1.21579,0.56502,0.8739,1.88181,1.25091
0.8789,0.89228,1.21154,0.56489,0.87328,1.88031,1.24941
0.87365,0.8919,1.21229,0.56539,0.87115,1.87718,1.24866
0.87303,0.88915,1.21179,0.56502,0.86915,1.87631,1.24754
0.87003,0.89103,1.20854,0.56489,0.86778,1.87406,1.24616
0.86615,0.8889,1.20866,0.56514,0.8659,1.87268,1.24491
0.86353,0.8914,1.20716,0.56514,0.86478,1.86968,1.24279
0.86153,0.89115,1.20216,0.56489,0.86315,1.86831,1.24154
0.85853,0.89078,1.20391,0.56502,0.86003,1.86643,1.24104
0.85703,0.89115,1.20354,0.56489,0.85978,1.86556,1.24029
0.8544,0.89053,1.20204,0.56477,0.85753,1.86393,1.23441
0.85103,0.88903,1.19966,0.56477,0.8554,1.86331,1.23716
0.84765,0.88953,1.19754,0.56477,0.85328,1.86056,1.23441
0.84503,0.8899,1.19616,0.56527,0.8519,1.85881,1.23366
0.84253,0.8894,1.19529,0.56502,0.84928,1.85856,1.23304
0.8399,0.88865,1.19291,0.56464,0.84753,1.85531,1.23154
0.8374,0.88728,1.19179,0.56502,0.8459,1.85481,1.23029
0.8339,0.88828,1.19191,0.56489,0.84503,1.84768,1.22766
0.8314,0.8874,1.18816,0.56589,0.8424,1.85018,1.22741
0.82865,0.88753,1.18666,0.56489,0.84053,1.84993,1.22591
0.8264,0.8884,1.18691,0.56552,0.83978,1.84918,1.22479
0.82503,0.8879,1.18566,0.56477,0.83803,1.84631,1.22354
0.8214,0.88753,1.18354,0.56477,0.8359,1.84393,1.22179
0.81915,0.88753,1.18241,0.56502,0.83253,1.84331,1.22066
0.81615,0.88715,1.18016,0.56489,0.83115,1.84043,1.21779
0.81315,0.88678,1.17891,0.56477,0.82865,1.83856,1.21829
0.81027,0.8864,1.17716,0.56539,0.82703,1.83856,1.21579
0.80727,0.88515,1.17429,0.56452,0.82415,1.83656,1.21479
0.8039,0.88565,1.17279,0.56477,0.8224,1.83393,1.21354
0.80027,0.88503,1.17054,0.56489,0.81965,1.83281,1.21154
0.79827,0.88453,1.16816,0.56427,0.81802,1.82906,1.21079
0.79765,0.88465,1.16816,0.56514,0.81727,1.83006,1.20991
0.79502,0.88453,1.16691,0.56527,0.81415,1.82656,1.20816
0.79215,0.88465,1.16554,0.56452,0.81277,1.82443,1.20641
0.7889,0.8844,1.16404,0.56464,0.81127,1.82318,1.20454
0.78615,0.8834,1.16104,0.56452,0.80977,1.82193,1.20304
0.7839,0.88403,1.16079,0.56477,0.80802,1.82018,1.20166
0.78165,0.88353,1.15904,0.56477,0.80715,1.81981,1.20066
0.7794,0.88353,1.15841,0.56477,0.80665,1.81843,1.19966
0.77752,0.88215,1.15729,0.56439,0.8059,1.81806,1.19891
0.7759,0.88128,1.15566,0.56464,0.80565,1.81868,1.19779
0.77452,0.88265,1.15441,0.56452,0.80465,1.81568,1.19816
0.77415,0.8824,1.15529,0.56477,0.8049,1.81693,1.19841
0.77227,0.88165,1.15504,0.56527,0.80402,1.81643,1.19779
0.77115,0.88178,1.15479,0.56439,0.80327,1.81493,1.19716
0.76877,0.8819,1.15329,0.56464,0.8034,1.81431,1.19666
0.7674,0.88178,1.15304,0.56477,0.80265,1.81181,1.19566
0.76577,0.88128,1.15166,0.56489,0.80215,1.81268,1.19379
0.76365,0.88115,1.15116,0.56477,0.80052,1.80968,1.19304
0.76202,0.88078,1.15004,0.56464,0.8004,1.80893,1.19379
0.76052,0.87778,1.14829,0.56464,0.79915,1.80781,1.19116
0.75815,0.87965,1.14678,0.56439,0.79802,1.80818,1.19029
0.75665,0.88003,1.14691,0.56427,0.79665,1.80618,1.18991
0.75602,0.87965,1.14603,0.56502,0.79615,1.80731,1.19066
0.75402,0.88003,1.14566,0.56477,0.79602,1.80393,1.18866
0.75202,0.87903,1.14328,0.56439,0.7944,1.80468,1.18866
0.75077,0.87915,1.14328,0.56502,0.79352,1.80218,1.18679
0.7479,0.8789,1.14216,0.56489,0.79177,1.80055,1.18554
0.7469,0.8779,1.13991,0.56464,0.79015,1.7988,1.18429
0.74415,0.87828,1.13941,0.56489,0.7894,1.79805,1.18354
0.7424,0.87703,1.13753,0.56464,0.78752,1.79718,1.18341
0.7409,0.87828,1.13766,0.56477,0.7869,1.79805,1.18229
0.73965,0.8769,1.13578,0.56489,0.7864,1.79705,1.18179
0.73827,0.87653,1.13491,0.56477,0.78527,1.79618,1.18079
0.73802,0.87728,1.13466,0.56439,0.78552,1.79555,1.18016
0.7369,0.87565,1.13591,0.56452,0.78727,1.79743,1.17991
0.73727,0.8769,1.13716,0.56464,0.79202,1.7998,1.18179
0.74002,0.87653,1.13903,0.56452,0.7999,1.80281,1.18404
0.74227,0.8769,1.14328,0.56464,0.80677,1.80493,1.18554
0.70077,0.82215,1.04216,0.56914,0.73565,1.65393,1.10278
0.6809,0.79915,1.05328,0.56814,0.74377,1.67568,1.09828
0.69215,0.80202,1.06628,0.56664,0.7609,1.7028,1.11078
0.69327,0.79927,1.07116,0.56639,0.76627,1.70568,1.11341
0.69315,0.79415,1.06053,0.56714,0.7609,1.70193,1.10716
0.69777,0.79365,1.06141,0.56752,0.77352,1.70393,1.12178
0.70815,0.80302,1.07553,0.56627,0.7869,1.71568,1.12778
0.7004,0.78965,1.06091,0.56702,0.77677,1.70068,1.11178
0.70027,0.7849,1.05941,0.56702,0.7784,1.6988,1.11041
0.70677,0.78665,1.06628,0.56689,0.7899,1.7033,1.11566
0.7139,0.79015,1.07191,0.56652,0.78927,1.72518,1.14366
0.7574,0.83415,1.12691,0.56539,0.82053,1.77368,1.15291
0.74865,0.8159,1.12516,0.56552,0.83403,1.81706,1.18516
0.79365,0.8644,1.18154,0.56402,0.8804,1.72605,1.06816
0.71727,0.78852,1.07316,0.56827,0.80202,1.70655,1.11428
0.73515,0.80502,1.08828,0.56639,0.82228,1.75443,1.15779
0.74902,0.80877,1.10753,0.56614,0.83065,1.76393,1.15479
0.75165,0.81252,1.12203,0.56539,0.85078,1.80706,1.16579
0.79802,0.8579,1.17579,0.56289,0.88653,1.87243,1.22691
0.66615,0.69865,0.9809,0.57164,0.76165,1.64843,1.14779
0.7554,0.80765,1.12066,0.56502,0.8559,1.81256,1.13253
0.76052,0.8064,1.13066,0.56639,0.85878,1.78518,1.17254
0.7779,0.82578,1.14316,0.56514,0.87453,1.82593,1.19004
0.7994,0.83653,1.15316,0.56514,0.88065,1.83318,1.20391
0.8124,0.86053,1.17079,0.56489,0.8969,1.86418,1.21879
0.81202,0.85653,1.18154,0.56452,0.90615,1.85543,1.22879
0.8229,0.86653,1.19166,0.56477,0.90278,1.87243,1.22516
0.82815,0.8724,1.20179,0.56402,0.91278,1.88431,1.23741
0.83103,0.87615,1.20566,0.56427,0.91628,1.88918,1.23979
0.8374,0.8854,1.21679,0.56389,0.92165,1.89993,1.24954
0.83665,0.88865,1.22329,0.56364,0.92228,1.91168,1.26304
0.81302,0.86465,1.19304,0.56539,0.9024,1.85581,1.22329
0.7949,0.84615,1.16354,0.56577,0.87353,1.82243,1.19641
0.80215,0.85378,1.17429,0.56552,0.8764,1.81943,1.19166
